Date,Price,Open,High,Low,Vol.,Change %
05/19/2023,44.48,43.18,44.91,43.14,93.08K,3.01%
05/18/2023,43.18,44.29,44.54,42.5,99.42K,-2.48%
05/17/2023,44.28,43.19,45.48,43.01,245.55K,2.53%
05/16/2023,43.19,42.0,43.55,41.46,127.39K,2.83%
05/15/2023,42.0,41.22,42.8,40.31,128.05K,1.88%
05/14/2023,41.22,40.64,41.87,40.13,84.89K,1.44%
05/13/2023,40.64,40.87,41.07,40.01,113.46K,-0.56%
05/12/2023,40.87,40.87,40.92,38.76,153.82K,-0.01%
05/11/2023,40.87,43.06,43.06,39.66,153.50K,-5.07%
05/10/2023,43.06,42.04,43.94,40.78,184.01K,2.42%
05/09/2023,42.04,41.71,42.1,40.12,146.97K,0.78%
05/08/2023,41.71,45.45,45.86,40.75,243.45K,-8.23%
05/07/2023,45.45,45.42,46.22,45.3,60.76K,0.08%
05/06/2023,45.42,48.7,48.7,45.06,163.99K,-6.74%
05/05/2023,48.7,48.7,49.38,48.09,89.15K,0.00%
05/04/2023,48.7,49.25,49.37,48.36,51.61K,-1.12%
05/03/2023,49.25,48.56,49.52,47.01,87.77K,1.40%
05/02/2023,48.57,48.3,48.85,47.59,58.44K,0.55%
05/01/2023,48.3,49.59,49.95,47.79,104.79K,-2.69%
04/30/2023,49.64,51.06,51.11,49.36,82.31K,-2.79%
04/29/2023,51.06,50.01,51.45,49.81,65.97K,2.11%
04/28/2023,50.01,50.66,50.69,49.43,75.89K,-1.29%
04/27/2023,50.66,49.77,51.35,49.19,143.66K,1.76%
04/26/2023,49.79,51.67,53.43,47.41,222.12K,-3.64%
04/25/2023,51.67,50.07,51.71,49.14,133.85K,3.15%
04/24/2023,50.09,50.16,51.0,48.82,112.59K,-0.13%
04/23/2023,50.16,50.23,51.09,48.96,116.80K,-0.16%
04/22/2023,50.24,48.85,50.4,48.57,92.42K,2.84%
04/21/2023,48.85,51.7,52.27,48.17,176.50K,-5.50%
04/20/2023,51.7,52.97,53.54,50.77,190.40K,-2.57%
04/19/2023,53.06,59.66,59.67,52.23,317.26K,-11.06%
04/18/2023,59.66,58.5,60.29,57.62,179.13K,1.99%
04/17/2023,58.5,60.92,61.03,57.84,190.95K,-3.98%
04/16/2023,60.92,59.68,61.98,58.3,240.31K,2.09%
04/15/2023,59.68,60.0,60.62,58.81,184.49K,-0.54%
04/14/2023,60.0,57.27,60.12,56.78,235.11K,4.78%
04/13/2023,57.27,55.85,57.63,55.39,114.56K,2.53%
04/12/2023,55.85,56.95,57.13,54.54,149.13K,-1.93%
04/11/2023,56.95,57.69,58.39,56.79,156.85K,-1.27%
04/10/2023,57.68,55.72,57.76,55.04,110.25K,3.53%
04/09/2023,55.71,55.63,56.15,54.51,92.23K,0.15%
04/08/2023,55.63,56.04,56.49,55.26,66.74K,-0.74%
04/07/2023,56.04,56.58,56.74,55.41,71.67K,-0.95%
04/06/2023,56.58,57.81,57.85,55.92,92.50K,-2.11%
04/05/2023,57.8,57.58,59.04,56.58,166.23K,0.38%
04/04/2023,57.58,57.86,58.19,56.62,123.23K,-0.48%
04/03/2023,57.86,57.1,58.94,55.23,164.71K,1.34%
04/02/2023,57.1,58.65,59.39,56.02,170.21K,-2.66%
04/01/2023,58.65,58.54,60.12,58.15,131.77K,0.21%
03/31/2023,58.53,56.53,58.65,55.44,127.87K,3.51%
03/30/2023,56.55,58.09,59.08,55.21,168.73K,-2.72%
03/29/2023,58.12,56.49,58.97,56.38,150.20K,3.00%
03/28/2023,56.43,56.09,56.78,54.67,144.50K,0.60%
03/27/2023,56.09,59.14,59.27,54.6,232.02K,-5.15%
03/26/2023,59.14,58.18,60.31,57.41,182.78K,1.65%
03/25/2023,58.18,61.67,62.39,57.34,238.73K,-5.66%
03/24/2023,61.67,63.54,64.69,59.63,350.34K,-2.98%
03/23/2023,63.56,58.98,64.09,55.56,615.80K,7.77%
03/22/2023,58.98,58.49,59.18,53.75,296.48K,0.88%
03/21/2023,58.47,55.46,58.87,53.89,222.60K,5.42%
03/20/2023,55.46,57.51,59.01,55.28,294.82K,-3.49%
03/19/2023,57.47,55.79,58.56,55.09,162.03K,2.96%
03/18/2023,55.81,58.24,60.17,55.31,253.74K,-4.25%
03/17/2023,58.29,52.9,58.43,52.22,244.52K,10.19%
03/16/2023,52.9,52.0,53.62,51.38,201.58K,1.74%
03/15/2023,52.0,58.38,59.44,50.73,357.71K,-10.97%
03/14/2023,58.4,56.36,60.39,54.19,375.84K,3.61%
03/13/2023,56.36,53.19,57.38,51.22,507.55K,6.03%
03/12/2023,53.16,46.55,53.71,45.49,357.24K,14.21%
03/11/2023,46.54,49.94,51.47,43.61,594.73K,-6.88%
03/10/2023,49.98,54.77,54.86,47.0,581.04K,-8.75%
03/09/2023,54.77,58.19,60.34,53.17,301.99K,-5.87%
